"141",1,603307.251826931,7803532.02996126
"142",1,603230.447374845,7803437.55120048
"143",1,603155.308159955,7803341.74275364
"144",1,603081.85719808,7803244.63396774
"145",1,603010.11698791,7803146.25458808
"146",1,602940.109504118,7803046.63474913
"147",1,602871.856190624,7802945.80496535
"148",1,602805.377954034,7802843.79612182
"149",1,602740.695157229,7802740.63946476
"150",1,602677.827613132,7802636.36659197
"151",1,602616.794578638,7802531.00944319
"152",1,602557.614748713,7802424.60029025
"153",1,602500.306250672,7802317.17172724
"154",1,602444.886638624,7802208.75666048
"155",1,602391.372888095,7802099.3882985
"156",1,602339.781390827,7801989.1001418
"157",1,602290.127949761,7801877.92597263
"158",1,602242.427774193,7801765.89984465
"159",1,602196.695475114,7801653.05607247
"160",1,602152.945060741,7801539.42922115
"161",1,602111.189932218,7801425.05409562
"162",1,602071.442879518,7801309.96573
"163",1,602033.716077519,7801194.1993769
"164",1,601998.021082281,7801077.79049659
"165",1,601964.368827503,7800960.77474617
"166",1,601932.769621171,7800843.1879686
"167",1,601903.233142409,7800725.06618178
"168",1,601875.768438504,7800606.44556748
"169",1,601850.383922143,7800487.36246024
"170",1,601827.087368831,7800367.85333631
"171",1,601805.885914513,7800247.9548024
"172",1,601786.786053384,7800127.70358451
"173",1,601769.793635905,7800007.13651667
"174",1,601754.913867004,7799886.29052966
"175",1,601742.15130449,7799765.20263969
"176",1,601731.50985765,7799643.90993708
"177",1,601722.992786055,7799522.44957486
"178",1,601716.602698561,7799400.85875744
"179",1,601712.341552509,7799279.17472918
"180",1,601710.210653126,7799157.43476299
"181",1,601710.210653126,7799035.67614893
"182",1,601712.341552509,7798913.93618274
"183",1,601716.602698561,7798792.25215448
"184",1,601722.992786055,7798670.66133706
"185",1,601731.50985765,7798549.20097484
"186",1,601742.15130449,7798427.90827223
"187",1,601754.913867004,7798306.82038226
"188",1,601769.793635905,7798185.97439525
"189",1,601786.786053384,7798065.40732741
"190",1,601805.885914513,7797945.15610952
"191",1,601827.087368831,7797825.25757561
"192",1,601850.383922143,7797705.74845168
"193",1,601875.768438504,7797586.66534444
"194",1,601903.233142409,7797468.04473014
"195",1,601932.769621171,7797349.92294332
"196",1,601964.368827503,7797232.33616575
"197",1,601998.021082281,7797115.32041533
"198",1,602033.716077519,7796998.91153502
"199",1,602071.442879518,7796883.14518192
"200",1,602111.189932218,7796768.0568163
"201",1,602152.945060741,7796653.68169077
"202",1,602196.695475114,7796540.05483945
"203",1,602242.427774193,7796427.21106727
"204",1,602290.127949761,7796315.18493929
"205",1,602339.781390827,7796204.01077012
"206",1,602391.372888095,7796093.72261342
"207",1,602444.886638624,7795984.35425144
"208",1,602500.306250672,7795875.93918468
"209",1,602557.614748713,7795768.51062167
"210",1,602616.794578638,7795662.10146873
"211",1,602677.827613132,7795556.74431995
"212",1,602740.695157229,7795452.47144716
"213",1,602805.377954034,7795349.3147901
"214",1,602871.856190624,7795247.30594657
"215",1,602940.109504118,7795146.47616279
"216",1,603010.11698791,7795046.85632384
"217",1,603081.85719808,7794948.47694417
"218",1,603155.308159955,7794851.36815828
"219",1,603230.447374845,7794755.55971144
"220",1,603307.251826931,7794661.08095066
"221",1,603385.697990321,7794567.96081563
"222",1,603465.761836247,7794476.22782988
"223",1,603547.418840434,7794385.91009205
"224",1,603630.643990606,7794297.03526728
"225",1,603715.411794151,7794209.63057873
"226",1,603801.696285928,7794123.72279923
"227",1,603889.471036222,7794039.33824312
"228",1,603978.709158836,7793956.50275814
"229",1,604069.38331933,7793875.24171755
"230",1,604161.465743394,7793795.58001234
"231",1,604254.928225351,7793717.5420436
"232",1,604349.742136805,7793641.15171506
"233",1,604445.878435399,7793566.43242577
"234",1,604543.307673721,7793493.40706292
"235",1,604642.000008318,7793422.09799484
"236",1,604741.925208841,7793352.52706413
"237",1,604843.052667302,7793284.715581
"238",1,604945.351407449,7793218.68431672
"239",1,605048.790094259,7793154.45349725
"240",1,605153.337043532,7793092.04279707
"241",1,605258.960231595,7793031.47133314
"242",1,605365.627305117,7792972.75765905
"243",1,605473.305591012,7792915.91975932
"244",1,605581.962106453,7792860.97504391
"245",1,605691.563568973,7792807.94034288
"246",1,605802.076406655,7792756.83190125
"247",1,605913.466768426,7792707.66537398
"248",1,606025.700534413,7792660.45582122
"249",1,606138.743326405,7792615.21770369
"250",1,606252.560518378,7792571.96487823
"251",1,606367.117247101,7792530.71059357
"252",1,606482.378422818,7792491.46748626
"253",1,606598.308739995,7792454.24757682
"254",1,606714.87268813,7792419.06226605
"255",1,606832.03456264,7792385.92233152
"256",1,606949.758475786,7792354.83792429
"257",1,607068.008367676,7792325.81856581
"258",1,607186.748017304,7792298.87314495
"259",1,607305.941053646,7792274.00991534
"260",1,607425.550966803,7792251.23649281
"261",1,607545.541119184,7792230.55985307
"262",1,607665.874756723,7792211.98632956
"263",1,607786.515020146,7792195.52161152
"264",1,607907.424956254,7792181.17074223
"265",1,608028.567529247,7792168.9381175
"266",1,608149.905632064,7792158.82748429
"267",1,608271.402097752,7792150.84193958
"268",1,608393.019710851,7792144.98392941
"269",1,608514.721218792,7792141.25524814
"270",1,608636.469343308,7792139.65703791
"271",1,608758.226791852,7792140.18978825
"272",1,608879.956269024,7792142.85333599
"273",1,609001.620487989,7792147.64686524
"274",1,609123.182181902,7792154.56890773
"275",1,609244.604115322,7792163.61734315
"276",1,609365.849095619,7792174.78939989
"277",1,609486.879984364,7792188.08165585
"278",1,609607.659708708,7792203.49003949
"279",1,609728.151272734,7792221.00983109
"280",1,609848.317768792,7792240.63566418
"281",1,609968.122388803,7792262.36152718
"282",1,610087.528435533,7792286.18076527
"283",1,610206.499333838,7792312.0860824
"284",1,610324.998641859,7792340.06954354
"285",1,610442.990062193,7792370.12257711
"286",1,610560.437453006,7792402.23597759
"287",1,610677.304839105,7792436.39990835
"288",1,610793.55642296,7792472.60390469
"289",1,610909.156595663,7792510.83687698
"290",1,611024.069947842,7792551.08711412
"291",1,611138.261280503,7792593.34228711
"292",1,611251.695615813,7792637.5894528
"293",1,611364.338207815,7792683.81505789
"294",1,611476.15455307,7792732.00494306
"295",1,611587.110401224,7792782.14434732
"296",1,611697.171765504,7792834.21791251
"297",1,611806.304933124,7792888.20968804
"298",1,611914.476475611,7792944.10313573
"299",1,612021.653259049,7793001.88113493
"300",1,612127.802454226,7793061.5259877
"301",1,612232.891546688,7793123.0194243
"302",1,612336.8883467,7793186.34260873
"303",1,612439.760999107,7793251.47614453
"304",1,612541.477993089,7793318.40008071
"305",1,612642.008171817,7793387.09391787
"306",1,612741.320741992,7793457.53661447
"307",1,612839.38528328,7793529.70659328
"308",1,612936.17175763,7793603.58174798
"309",1,613031.650518474,7793679.13944995
"310",1,613125.792319808,7793756.35655518
"311",1,613218.568325153,7793835.20941139
"312",1,613309.950116382,7793915.67386522
"313",1,613399.90970243,7793997.7252697
"314",1,613488.419527868,7794081.33849174
"315",1,613575.45248134,7794166.48791986
"316",1,613660.981903868,7794253.14747202
"317",1,613744.981597021,7794341.29060363
"318",1,613827.425830937,7794430.89031564
"319",1,613908.289352206,7794521.91916287
"320",1,613987.547391603,7794614.34926235
"321",1,614065.175671678,7794708.15230191
"322",1,614141.15041419,7794803.29954885
"323",1,614215.448347393,7794899.76185869
"324",1,614288.04671316,7794997.50968418
"325",1,614358.923273959,7795096.51308426
"326",1,614428.056319662,7795196.74173332
"327",1,614495.424674195,7795298.1649304
"328",1,614561.007702024,7795400.75160868
"329",1,614624.785314479,7795504.47034492
"330",1,614686.737975902,7795609.28936916
"331",1,614746.846709637,7795715.17657437
"332",1,614805.093103837,7795822.09952636
"333",1,614861.459317107,7795930.02547366
"334",1,614915.92808397,7796038.92135758
"335",1,614968.482720152,7796148.75382234
"336",1,615019.107127695,7796259.48922526
"337",1,615067.785799887,7796371.09364709
"338",1,615114.503826013,7796483.5329024
"339",1,615159.246895923,7796596.77255003
"340",1,615202.001304409,7796710.77790365
"341",1,615242.753955414,7796825.5140424
"342",1,615281.492366032,7796940.94582156
"343",1,615318.204670341,7797057.03788336
"344",1,615352.879623031,7797173.75466773
"345",1,615385.506602852,7797291.06042329
"346",1,615416.075615867,7797408.91921822
"347",1,615444.577298512,7797527.29495131
"348",1,615471.002920465,7797646.15136302
"349",1,615495.344387321,7797765.45204655
"350",1,615517.594243068,7797885.16045903
"351",1,615537.745672377,7798005.23993269
"352",1,615555.792502682,7798125.65368612
"353",1,615571.729206079,7798246.3648355
"354",1,615585.55090101,7798367.33640591
"355",1,615597.253353766,7798488.53134268
"356",1,615606.832979781,7798609.91252271
"357",1,615614.286844729,7798731.44276584
"358",1,615619.612665425,7798853.08484628
"359",1,615622.808810521,7798974.80150395
"360",1,615623.874301009,7799096.55545596
